dev,creator,token,symbol,create_ts,hit,ath_mc,n_tx_30m,n_buys_30m,n_sells_30m,n_wallets_30m,first_tx_ts,create_sig,dev_first_buy_s,dev_first_buy_sol,dev_first_buy_tokens,dev_supply_share,dev_same_slot_buyers,dev_fee_lamports_med,dev_first_sell_s,dev_sold_share_30m,member_first_buy_s,member_first_buyer,member_buyers_n,member_buy_sol_30m,member_first_sell_s,member_sell_sol_30m,kol_first_buy_s,kol_buyers_n,kol_buy_sol_30m,outside_first_buy_s,outside_buy_sol_5m,outside_buy_sol_30m,sol_in_1m,sol_in_5m,sol_in_15m,sol_in_30m,peak_ts_s,peak_price_sol,peak_mult_vs_dev,top10_wallets_share_30m,n_wallets_net_long_30m,x_truncated,x_window_last_s,x_pool_phase,x_curve_last_s,x_quote_mint,x_quote_per_sol_med,x_n_trade_tx_30m,x_n_noop_tx_30m,x_n_transfer_tx_30m,x_trader_ne_feepayer_n,x_dev_n_tx,x_dev_n_buys,x_dev_n_sells,x_dev_buy_sol_30m,x_dev_sell_sol_30m,x_member_buyers,x_member_sellers_n,x_book_ath_mc,x_book_holders,x_book_create_ts
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,6Ctcp1SNZJbZ72Venhh2fvLgKZhm6rdEfkqX5Jyfpump,fries,1788985349,False,20223.372,1607,1010,599,796,1788985349,2NMDoZMvfTG2iuTJ9yXsovyMTtwf2Py11Wj8hdrAAaH2tZyd34nrZjvsgVkhZC4AQeVQC7YHpiijt1GZvP22YMS5,0,1.959638437768303,47735221.598739,0.047735221598739,0,306781.0,,0.0,335,0xPromiser,2,3.6356900142743944,436,7.256108073250626,,,,3,38.55736871371417,344.7133387206922,9.282251239852053,40.51700715148247,188.64529979677764,350.5012631804518,1198,3.5180361402725116e-07,8.569654050036368,0.35155911145636426,356,False,1795,False,1795,XsqE9cRRpzxcGKDXj1BJ7Xmg4GRhZoyY1KpmGSxAWT2,0.3938026,1605,2,0,186,4,2,0,2.152234445485248,0.0,"0xPromiser,retardmode",2,20223.372,51,1788985349
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,Hm9iKMcKg5gvYqh6KX6vAMQDXaYpC3ddM37f3PmNpump,CRIME,1788989188,False,31671.915,2687,1568,1129,1078,1788989188,5VHGjyUUcnK9ycEUR7MghDmHXiSmZ1NVAQm3wVhbJzM196nycheBFhQ3aCbkp4tnD4eRUbE8avaFpRY3XscAhdu3,0,2.03857409678062,48835165.692591,0.048835165692591,0,605000.0,555,0.4611836212380439,169,slingoor,3,18.738685069858665,189,37.65482639189748,,,,1,170.2227753134081,632.2618646237412,8.621132774136125,187.05789324021066,468.8963792427439,653.0391237903805,705,5.229556161040488e-07,12.52768991946068,0.3027525550657833,311,False,1792,False,1792,pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,23783.238928470728,2687,0,0,214,3,1,2,2.03857409678062,3.7381713308546014,"0xPromiser,slingoor,stellanyang",2,31671.915,76,1788989188
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,G8AQQmp5mw64fifguQog1PtZTZAimFbEzV5jnBUcpump,fleaman,1789026798,False,23452.25321585266,1563,878,652,563,1789026798,3FKPA9grj3zENWH4cBQfKaCm4SgaxdzeHqNz9VCvmG2DxNdssm1qkKj6uLd6nTDwftAEhanv2SzZDQVDDKUrRbvJ,0,1.486085622,50591814.205825,0.050591814205825,0,505000.0,,0.0,,,0,0.0,,0.0,,,,0,152.149238856,270.608743218,95.610620323,153.635324478,222.269715859,272.09482884,117,1.253201932983998e-07,4.266359785553943,0.5109590838904735,127,False,1799,False,1799,,,1530,33,0,147,1,1,0,1.486085622,0.0,,0,23452.25321585266,119,1789026798
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,7imwjjaxT1TjUqJrFgYiAqUpAjeSu6CNPkPpwtXhpump,dump,1789051790,False,11806.197,869,524,345,320,1789051790,2dhn7eLLo7f6TUvE21KeT2jj38PnwzkpAyjfZjisUC1h3YQSoSeaaFVgDpNXyCZ6ZRLAxgwkTAZpBkRtHWmzDBLg,0,1.4552585137727019,35878043.518627,0.035878043518627,0,605000.0,,0.0,,,0,0.0,,0.0,,,,3,49.58479874329966,129.30004791309923,23.159572735386405,51.04005725707236,105.24325158427,130.75530642687193,838,1.1826688213567704e-07,2.915759848795427,0.6272730957817635,80,False,1788,False,1788,7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,0.04097033333333334,869,0,0,108,1,1,0,1.4552585137727019,0.0,,0,11806.197,6,1789051790
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,C2EUBnXxVdADXkGLh6bF46heZxohGYpMv2gPXZf4pump,CUM,1789069548,False,15939.557,1976,1077,812,698,1789069548,53zFTcx3JhuzM3xDhUCFbcguhngekB1gf45p51UK1hnmPWeuMXFjVo4wT5B3JjKPyd27MgsyRi932GPuGo3V4XQg,0,1.980585805,66401601.740007,0.066401601740007,11,400000.0,278,0.23669511976412402,,,0,0.0,,0.0,,,,0,134.101613219,254.49543877600001,57.940243053,136.082199024,189.21003564199998,257.068617171,277,1.599233186690257e-07,5.361628104368279,0.49290817346202803,148,False,1777,False,1777,,,1885,91,0,337,5,4,1,2.573178395,2.739096988,,0,15939.557,37,1789069548
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,25xAvip3XmRC42aboownYpUifFRgceDDpHzXpBFRpump,ats,1789075257,False,16650.298,1754,933,734,587,1789075257,Q7hCjqc7SjvwwPfkY9xfu4WPmS5UMTgmKdZuXn63AzD4dQMnUkwv4WNH2CmvqDoFMJ3oRZHwMjsDC31zj7Gidq2,0,1.980585805,66401601.740007,0.066401601740007,13,252500.0,,0.0,48,0xPromiser,2,19.950617281,322,28.00564871,,,,0,63.380291658000004,300.047983048,54.843225769,65.558408326,280.936331274,321.97918613400003,317,1.5688157228958317e-07,5.259649774940713,0.6119162921294089,114,False,1793,False,1793,,,1667,87,0,149,2,1,0,1.980585805,0.0,"0xPromiser,slingoor",1,16650.298,10,1789075257
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,2bRoY87nsBq84TTKJKFD5gYxVLPhrTPKK9MaheSLCCLg,UNC,1789103359,True,172788.69,1324,2,0,2,1789103359,,0,0.00032056274066275876,90621124.422977,0.090621124422977,1,20429.0,,0.0,,,0,0.0,,0.0,,,,0,0.0032069182593372414,0.0032069182593372414,0.0035274810000000003,0.0035274810000000003,0.0035274810000000003,0.0035274810000000003,,,,1.0,2,False,845,False,845,,,1,0,1323,1,2,1,0,0.00032056274066275876,0.0,,0,172788.69,329,1789103359
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,GJ66hdTxR9ZcrZr5HrMw3dTU2dp12HZg8SwFVc5Mpump,ktw,1789163086,False,20175.26,1901,949,849,634,1789163086,3EaCPLCSjovw4iFLBBbVovLa5inzJd1y8yksQUzNkzrGZc3fhT3YPvKSzuBLxMVSnfuMvj7wwrPWXpc5FVF5wNH2,0,2.9687763340000006,96583719.241621,0.096583719241621,6,400000.0,320,0.3749554247664041,516,SleepyyMike,2,1.975308638,1242,1.50609332,,,,0,157.884083819,296.0868201323821,74.74192383,160.852860153,283.93508471128257,301.12967053538216,609,1.9689627045485414e-07,6.405660772602315,0.8004555574525684,81,False,1749,False,1749,,,1794,107,0,244,4,2,2,3.0675417650000005,2.222972082,"SleepyyMike,stellanyang",2,20175.26,27,1789163086
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,6vMD867wb8CeBVGQJmidkpEKsAQmPHxfu6MdN5sogGG5,BIKESON,1789175511,True,227045.12,624,2,0,2,1789175511,,0,0.0003227853313486056,113675096.836372,0.113675096836372,1,35000.0,,0.0,,,0,0.0,,0.0,,,,0,0.0025067746686513945,0.0025067746686513945,0.00282956,0.00282956,0.00282956,0.00282956,,,,1.0,2,False,1798,False,1798,,,1,0,623,1,1,1,0,0.0003227853313486056,0.0,,0,227045.12,62,1789175511
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,6LobFdoniewPebgxCU6sN4pNVv4eCufUmWfeFtoApump,SlowRogan,1789209870,False,10223.62,1091,640,421,400,1789209870,4uL3kuTEsNCzxsgqUeLBw6rFHR8r8gkUceGtxavJ6YmFa4FjVpC8X2bJTjB3Ag5EwYScfnctnKmTF8g2SZwFP68s,0,2.474605511,81724864.10141,0.08172486410141,6,505000.0,,0.0,60,0xPromiser,1,0.098765431,,0.0,,,,0,78.730649787,173.24123718906688,44.271573167999996,81.304020729,124.961254478,175.8146081310669,298,9.860667185353664e-08,3.256525866810216,0.5502640076226122,117,False,1771,False,1771,,,1060,31,0,122,1,1,0,2.474605511,0.0,0xPromiser,0,10223.62,29,1789209870
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,DeKfT7hCsGramofinfmiqRhgToyQX9Y49gTsxqtBpump,K-Train,1789222712,False,9781.2584,1042,541,436,355,1789222712,3GtcdsdmMZT5e1yPak9roFcy8gJgK4g1tAyg2GdvazUEAytwtummBcBMHZj6w3eEVQMhM2mbWqxnq2SziB8DoWjg,0,1.683589712,56975585.884725,0.056975585884725,12,505000.0,,0.0,,,0,0.0,,0.0,,,,0,73.75274429800001,136.90212365000002,45.87130826800001,75.43633401000001,120.397541335,138.58571336200004,117,9.587098201465309e-08,3.24443974128347,0.6799471514583708,62,False,1796,False,1796,,,976,66,0,71,1,1,0,1.683589712,0.0,,0,9781.2584,12,1789222712
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,Dnek5HkQvZ5FHh7eNLroa24fKN68rTeNmcP8HDC9pump,COMMUNISM,1789233309,False,26067.615,1871,1003,811,600,1789233309,fH1HdaLqPNM454PdJtwi9qiXiBvq44WtGB6Lp7T2xPG7zKoeTKW6pNGAdxuHvCsETRzVHef9HLypC9SfMnMNUt4,0,1.955554033,65622857.081287,0.065622857081287,1,396706.5,1169,0.5000000000000077,,,0,0.0,,0.0,,,,0,52.812171397,303.9288094681224,32.385952012999994,54.76772543,254.414163002,305.8843635011225,649,2.5497207158150427e-07,8.556140884250746,0.5519902856358165,118,False,1790,False,1790,,,1811,60,0,258,2,1,1,1.955554033,2.73124855,,0,26067.615,33,1789233309
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,HLto2rcTRb6acW2hjNjJQtvGFPZhEsLXHQyEwW7Cpump,ZEC,1789240989,True,263461.27,2712,1667,1053,797,1789240989,ZjeeaAoSCmTz4yEsErmxDHJqWTS8ABSMQvESyb5abPQjsG2GfCW8nyYcQFqYpgyWShuFdp7a6TPMea8Aun3o15s,0,2.8777320325821925,70944311.933408,0.07094431193340801,2,11000.0,,0.0,,,0,0.0,409,2.0566762981456286,,,,0,108.74719495517328,417.24973080517395,19.523070887769393,111.62492698775547,342.5156801686867,420.1274628377561,455,3.3270720660760643e-07,8.202182684425708,0.4104404783063146,261,False,1799,False,1799,A7bdiYdS5GjqGFtxf17ppRHtDKPkkRqbKtR27dxvQXaS,0.09013123126852254,2712,0,0,337,1,1,0,2.8777320325821925,0.0,,1,263461.27,234,1789240989
0xkgc,BFmgjdgepMxNnEyndQZC68Db3ajPdD3V8is1bQbdj4h4,HGFnfigHDML7USjvY6tfTn6cQxtfFpnX6cMfkFoFmaMe,RIPASS,1789393838,False,66662.67900011958,1610,2,0,2,1789393838,,0,0.0002510906795185546,88495543.639728,0.08849554363972799,1,35000.0,,0.0,,,0,0.0,,0.0,,,,0,0.0025784693204814455,0.0025784693204814455,0.00282956,0.00282956,0.00282956,0.00282956,,,,1.0,2,False,1800,False,1800,,,1,0,1609,1,1,1,0,0.0002510906795185546,0.0,,0,66662.67900011958,239,1789393838
